ID,Symbol,log2FoldChange,padj
18053925,LOC18053925,1.20785364785591,2.1666416921755e-05
18054104,LOC18054104,-5.60635305491893,0.010753306295125
18054105,LOC18054105,1.83874030934248,1.01899152462908e-05
18054107,LOC18054107,-1.020092823039,0.000597249450102023
18054111,LOC18054111,-1.08166229449209,0.000248967379131977
18053952,LOC18053952,-1.93501748935245,2.81366858809673e-07
18053955,LOC18053955,-1.75377073527123,0.0100363552707866
18054227,LOC18054227,1.35990206809239,4.71265101126727e-06
112095827,LOC112095827,5.76435431434812,1.32697105265011e-07
112095835,LOC112095835,5.57646273091666,7.69385003648018e-08
112095842,LOC112095842,4.78549510444171,4.60149182036683e-08
18054278,LOC18054278,-1.77577880105719,0.000465981723735299
18053739,LOC18053739,-4.28642288834635,3.74088603398682e-14
18053740,LOC18053740,-2.86890597210325,2.21332720126707e-16
18053793,LOC18053793,-3.47696930390268,7.83827402136462e-11
18053982,LOC18053982,-1.02307603191903,5.70075182034435e-05
112095849,LOC112095849,4.11978263714077,6.41366131035021e-06
18054471,LOC18054471,1.73926452634201,4.14311951374858e-08
18054667,LOC18054667,-2.39239872336035,5.98391417901746e-06
18054676,LOC18054676,1.42150979528336,0.00716436127853612
18054777,LOC18054777,3.65990721700884,1.89443401256823e-06
18054780,LOC18054780,1.27847621980674,0.00813367404308305
18054928,LOC18054928,-4.5125628246235,0.00269588804409666
18054784,LOC18054784,-3.23073946030592,1.61764319792648e-07
18054790,LOC18054790,1.41764582092906,0.000263023411887081
18054939,LOC18054939,1.00467639799482,0.0452816397566673
18054041,LOC18054041,2.97919056674884,4.90175803315411e-14
18055287,LOC18055287,-2.19653302576439,0.000935298244777568
18055300,LOC18055300,-2.65864000082888,0.00362710825132413
18055075,LOC18055075,2.40374048834692,0.000114420313388479
18055076,LOC18055076,1.51465698618141,0.000385386397719746
18055079,LOC18055079,-1.79503073683474,6.4314645098522e-09
18055074,LOC18055074,-1.27183396635934,0.00125595418800396
18054531,LOC18054531,1.59891412154877,0.00495032617378685
18055333,LOC18055333,1.19924208645741,0.0458764666614124
18055342,LOC18055342,-2.65719837513262,2.96641100856972e-06
18055019,LOC18055019,2.74526908574113,0.00770111321371172
18055021,LOC18055021,1.40049272494833,0.0356080875172117
18055050,LOC18055050,3.1663747151667,0.00317968715946145
18055047,LOC18055047,1.16294751511645,0.0190078232907898
18055054,LOC18055054,-1.52762940476582,0.000299214192257105
18055035,LOC18055035,-1.19349360357365,0.00696795424772947
112095855,LOC112095855,-1.0103938954251,0.00730828376905304
18055104,LOC18055104,-1.29239148679749,8.00822902938352e-05
18054861,LOC18054861,1.71797844404543,1.44050095759843e-06
18054866,LOC18054866,-2.19571725275655,0.000262211713205375
18054867,LOC18054867,-2.40034637685966,7.92288691521028e-14
18055388,LOC18055388,1.49993803229261,0.00268227456118621
18055389,LOC18055389,1.07820680525301,0.0206440970508427
18055392,LOC18055392,-4.33394728547456,4.6070333659468e-25
18055395,LOC18055395,-3.6368515406814,1.16354325177874e-09
18054504,LOC18054504,2.50087805155396,0.00105460164708987
18055483,LOC18055483,1.76754483075406,0.000963613146977137
112095504,LOC112095504,6.6609327333166,1.3969309598246e-07
112095826,LOC112095826,-1.14319821865148,0.0273162383566256
18055479,LOC18055479,3.95332468737575,0.000347273939524291
18054847,LOC18054847,-1.09592713917339,0.00184775309177609
18054850,LOC18054850,-1.02200120341357,0.00295294620601167
18054854,LOC18054854,-2.236521372798,0.0388388511816797
18054858,LOC18054858,-1.84260515801294,3.52436054526712e-09
18054508,LOC18054508,-2.54668865711812,6.53905769693723e-06
18054516,LOC18054516,2.30028885655479,0.00462673309770084
18055681,LOC18055681,-4.51436770477861,8.18805484217549e-31
18055687,LOC18055687,2.24339103298371,0.0107261731000832
18055690,LOC18055690,5.16636880915634,1.87171603577333e-16
18054833,LOC18054833,-1.23430666688253,0.00429566562852416
18054832,LOC18054832,-2.23918484358714,4.98671869586942e-16
18054839,LOC18054839,-1.2340797516121,7.04208257553455e-05
18055584,LOC18055584,1.26847659633801,0.0187882445513554
18055646,LOC18055646,-2.14570531549521,8.12370099401511e-09
18055652,LOC18055652,-3.35809403508554,2.2554538945023e-06
18055659,LOC18055659,-1.54000370481844,8.18821724472359e-10
112095907,LOC112095907,10.0433556725519,1.05683321932074e-13
112095908,LOC112095908,2.73479338838685,0.0209254818518774
18055889,LOC18055889,-2.49280444813286,1.96817028002964e-09
18055901,LOC18055901,-1.36901202352483,6.30222959073005e-08
18055723,LOC18055723,-1.1902707097631,0.0308273602885022
18055972,LOC18055972,-1.50505071693631,7.54285750740928e-10
18055428,LOC18055428,3.590590370461,6.84979248609001e-05
18055429,LOC18055429,1.31640038588714,0.00971329757452377
