ID,Symbol,log2FoldChange,padj
18056013,LOC18056013,1.73351479735835,6.40586117418095e-09
18053938,LOC18053938,-1.39376260117863,3.74775949309357e-07
18053940,LOC18053940,1.61332427547427,5.55451437725389e-07
18053943,LOC18053943,1.10174119871803,0.00840773378539514
18053871,LOC18053871,3.1319231848238,0.0142300826313061
18053872,LOC18053872,3.52319509235413,1.63788329809351e-09
18053873,LOC18053873,1.99156855123989,0.0382877283105768
18054107,LOC18054107,1.71432134161051,8.30731761299642e-14
18054113,LOC18054113,1.24915988710094,1.65011570031196e-25
18053948,LOC18053948,-1.37256373151667,8.97061288120244e-16
18053952,LOC18053952,7.01743849707073,9.21764350144999e-06
18053962,LOC18053962,-2.26578530136096,0.00164163453367122
112095827,LOC112095827,-2.61693661394122,3.32039703244952e-11
112095835,LOC112095835,1.28611348495225,0.0284364115838518
112095844,LOC112095844,2.84415938092914,0.00394438630640924
18054229,LOC18054229,3.07434700454978,2.96631304595049e-24
18054232,LOC18054232,-5.13440205069276,1.81005997000966e-35
18054270,LOC18054270,-3.55360529544124,0.000621694525242408
18054278,LOC18054278,-3.23224899627867,2.09818492090188e-07
18054274,LOC18054274,1.69275315795933,0.0179662218519355
18053736,LOC18053736,2.57889355994162,7.47772794766482e-08
18053740,LOC18053740,3.87175963006312,3.77571579480866e-08
18053749,LOC18053749,-1.36135203690066,2.26948621664676e-05
18053793,LOC18053793,1.27248048243723,0.0403299242922191
18053792,LOC18053792,2.60231603301516,9.58990450413994e-16
18053797,LOC18053797,3.67079789208025,5.21816980501245e-14
18053799,LOC18053799,4.46624580014096,1.54669865224763e-116
18053802,LOC18053802,1.08833867048233,4.82219055669739e-08
18053985,LOC18053985,-1.91024980006521,2.2894662039885e-10
112095849,LOC112095849,1.21602711482543,0.0096585195618777
18054479,LOC18054479,-3.02087825333464,1.13018467347331e-29
18054194,LOC18054194,-1.13392941227155,2.97419418039757e-06
18054667,LOC18054667,1.84167680298203,0.00126547690340029
18054675,LOC18054675,1.41212366896271,0.0138541014531006
18054780,LOC18054780,1.22361559404576,0.000286332393996919
18054928,LOC18054928,-3.1738872194974,8.77944917794012e-14
18054784,LOC18054784,-2.47008806736339,0.00645401370834338
18054788,LOC18054788,1.02610217448828,4.21316299211885e-08
18054795,LOC18054795,-3.34620756326667,4.2946893803697e-12
18054940,LOC18054940,1.19675592879417,1.11841832556781e-15
18054941,LOC18054941,-1.22554597531963,4.00935846180354e-10
18054947,LOC18054947,-2.21457481332362,0.0422182041130902
18054046,LOC18054046,-1.18441436675657,0.00142685774328967
18055287,LOC18055287,3.26797807146399,0.000935395168384623
18055298,LOC18055298,-1.16640370104984,2.23723325661431e-07
18055300,LOC18055300,-2.55096169807896,2.82635235636303e-09
18055072,LOC18055072,-1.13877028550513,8.39233485556409e-05
18055074,LOC18055074,-1.42332004514222,1.69689122491785e-17
