ID,Symbol,log2FoldChange,padj
18053978,LOC18053978,-2.22120215531839,7.05489506441952e-25
18053925,LOC18053925,-2.1158857486433,3.77954904816154e-31
18056006,LOC18056006,-2.09753311936464,2.80258832537326e-17
112095851,LOC112095851,-1.88146084084179,1.01539228454702e-06
18056007,LOC18056007,1.55623929938494,1.56978159002775e-33
18056010,LOC18056010,-3.40185837541357,3.01305646027106e-08
18056011,LOC18056011,-2.1571571840314,7.43597195255917e-05
18056012,LOC18056012,-1.01189765946595,4.77883975102202e-10
18053967,LOC18053967,4.40631659017289,2.83687011965231e-74
18053973,LOC18053973,1.55231569219157,2.09340319257454e-11
18053975,LOC18053975,1.44629531152022,3.86650138819223e-10
18053934,LOC18053934,1.4964520528605,1.88286958762153e-28
18053938,LOC18053938,-1.9240672758727,3.04464241970136e-58
18053940,LOC18053940,-1.13510182255296,0.00217145854922416
18053944,LOC18053944,2.12328078284657,7.44899198386989e-71
18053869,LOC18053869,1.50191338580884,5.15507108706841e-29
18053870,LOC18053870,1.30831091633917,1.66618809896029e-35
18053871,LOC18053871,2.26607989674889,1.82058030471891e-07
18053872,LOC18053872,2.24816692584178,6.50353134360483e-10
18053873,LOC18053873,2.66910773961155,1.75995083204467e-05
18053876,LOC18053876,1.13540119888851,1.79240102179348e-09
18054096,LOC18054096,1.70066850121831,5.71687651365505e-32
18054102,LOC18054102,4.19006428845059,0.0239682739741346
18054105,LOC18054105,-2.23288933764881,2.67661788052527e-06
18054107,LOC18054107,2.23428604024022,3.07123905528642e-17
18054110,LOC18054110,1.27596580748867,2.94836389691467e-08
18054111,LOC18054111,2.44358504025137,7.56949651477795e-42
18054113,LOC18054113,2.24410049620875,2.83464284596771e-25
18053947,LOC18053947,-1.6381137090464,4.39477235608425e-06
18053948,LOC18053948,-3.19442804253328,3.8978218591015e-14
18053949,LOC18053949,-2.19682378213563,1.092291228522e-30
18053952,LOC18053952,7.54639040511331,1.22389869983872e-24
18053955,LOC18053955,3.684284199822,4.69450692424063e-10
18053956,LOC18053956,7.51375218956677,7.48607714675903e-07
18053961,LOC18053961,-1.07315858073653,5.04021634392525e-18
18053963,LOC18053963,-2.1179012338501,2.06375370795208e-38
18053964,LOC18053964,-1.64517023758004,8.90850086874692e-09
18054225,LOC18054225,1.52394377463093,3.06770745065482e-40
112095827,LOC112095827,-10.2522504351733,9.48281967605607e-15
