ID,Symbol,log2FoldChange,padj
18056006,LOC18056006,-1.00491578568352,5.37590999475483e-05
18056013,LOC18056013,1.72791217210684,2.91812691927322e-30
18053973,LOC18053973,1.98872063685362,1.26527898934183e-06
18053938,LOC18053938,-1.95081820519844,4.9570127841016e-11
18053940,LOC18053940,1.64464629398196,9.57962600229732e-05
18053943,LOC18053943,2.29546605757067,1.9595567517838e-08
18053871,LOC18053871,3.21276469724159,0.00655793961632885
18053872,LOC18053872,3.27498784093877,3.98253699516627e-06
18053873,LOC18053873,2.40740527877978,0.00856864140704129
18053876,LOC18053876,1.12123759248337,3.27924755685218e-12
18054105,LOC18054105,-1.01443479887841,2.5463707287927e-06
18054107,LOC18054107,1.08281683220953,0.000422983137412806
18054113,LOC18054113,1.25848905156132,1.99243243938521e-24
18053952,LOC18053952,8.35192848810388,1.26446833615119e-09
18053955,LOC18053955,6.70737125634959,4.30738315611746e-05
18053962,LOC18053962,-3.52210408686893,9.38976254291826e-05
112095827,LOC112095827,-3.26853185044939,9.2725011365096e-14
112095835,LOC112095835,1.6845812752794,0.00134384789029859
112095844,LOC112095844,2.96556476752097,6.14626136979385e-05
18054229,LOC18054229,3.654732952096,1.81717019398619e-08
18054232,LOC18054232,-4.07865797719627,0.000266834018968963
18054237,LOC18054237,1.03422108534741,0.0477995634763435
18054242,LOC18054242,1.33244463968599,1.17912110075311e-12
18054278,LOC18054278,-3.57643762423123,1.75532419322101e-23
18054274,LOC18054274,1.50042065093677,0.0385858815446306
18053736,LOC18053736,2.16683140725985,1.45915271508026e-07
18053737,LOC18053737,-1.0353982258122,0.00161462952106949
18053740,LOC18053740,3.10760352635946,4.01299187316329e-38
18053749,LOC18053749,-2.17263501629715,7.65679850789707e-12
18053792,LOC18053792,2.15108229857891,1.11587250868322e-21
18053797,LOC18053797,4.17195530403504,2.6771548007731e-29
18053799,LOC18053799,5.45685584415837,2.4717282923052e-174
18053802,LOC18053802,1.33738494408797,3.18270900657514e-08
18053984,LOC18053984,-1.04986740089733,7.0961769750188e-09
18053985,LOC18053985,-1.7306224849852,3.08676400696146e-05
18053991,LOC18053991,-1.86923040948501,0.00849276386997112
18054469,LOC18054469,1.39535577713796,8.56615489923118e-09
18054479,LOC18054479,-2.48700753600212,0.0058958002235721
18054194,LOC18054194,-2.73468295097158,1.2807327374089e-51
18054200,LOC18054200,1.38982791347854,3.17718376844247e-11
18054199,LOC18054199,1.16455027094065,1.71607290632994e-16
18054667,LOC18054667,1.77342312759221,0.00863151364071491
18054668,LOC18054668,1.23691934779652,1.47057485966387e-06
18054675,LOC18054675,1.14383050902754,0.0443730217202227
18054677,LOC18054677,1.13863496896328,9.54318214308466e-15
18054777,LOC18054777,1.82175915032961,0.00358364953676994
18054780,LOC18054780,1.00347055058404,0.00441151212294159
18054781,LOC18054781,1.39752856389847,0.00171872285322367
