ID,Symbol,log2FoldChange,padj
18054102,LOC18054102,5.45499719967623,0.0224033357443536
18054107,LOC18054107,1.94582105579984,3.79575371748013e-08
18054112,LOC18054112,1.14761840314829,7.70331487942114e-07
18054113,LOC18054113,1.1405687841406,4.2522694236136e-07
18054283,LOC18054283,-2.0216710834469,9.11207828949893e-06
18053737,LOC18053737,1.09115618344935,0.0408184727495657
18053740,LOC18053740,3.76163080517175,2.06288818999414e-14
18053755,LOC18053755,-1.00787232710531,6.67413310457585e-05
18053788,LOC18053788,-4.21943621059108,0.0117193159425481
18053789,LOC18053789,-1.94142541121545,0.0430401674996213
18053793,LOC18053793,3.72115674452327,4.54206789864514e-12
18053792,LOC18053792,1.1430993834658,0.0255683992380146
18053797,LOC18053797,2.05617150633896,0.00602037322139539
18053806,LOC18053806,1.14623272595786,2.72900704041438e-06
18053981,LOC18053981,2.58688790903258,4.73342467352531e-08
18054197,LOC18054197,-1.00193873197645,5.06784876713033e-10
18054200,LOC18054200,2.36960844436938,0.00178601024338395
18054202,LOC18054202,-1.0603410965022,1.13177703167853e-10
18054667,LOC18054667,2.01697366315627,0.0014213027510832
18054777,LOC18054777,-5.89996058770908,0.00426077099504681
18054790,LOC18054790,-1.68184002230368,0.000736346225707059
18054947,LOC18054947,-1.6817527797867,0.039214124764111
18054046,LOC18054046,-2.0219190732677,6.07121793276109e-09
18054050,LOC18054050,-1.35623676449535,3.46111821892875e-18
18054054,LOC18054054,-1.35166836176492,4.96579771074688e-10
18055294,LOC18055294,2.3605704951174,0.000516278894610568
18055300,LOC18055300,1.71757420146213,0.0194945354236734
18055071,LOC18055071,-1.38284265905942,1.30304439168184e-05
18055079,LOC18055079,1.62868599694856,0.000341789509414527
18054523,LOC18054523,-2.08145264555078,0.0235871083027154
18054894,LOC18054894,5.69032241111622,0.0161504683805795
18054901,LOC18054901,1.2104771320376,1.89468086610489e-05
18055333,LOC18055333,-1.6958762662491,6.10521537077697e-06
18055342,LOC18055342,2.28719919663623,0.000168714432539716
18055009,LOC18055009,-1.11431670409797,0.0234095049314821
18055050,LOC18055050,-2.04187296484487,0.019783836807371
18055104,LOC18055104,1.23055500607565,0.0276500697979418
18054382,LOC18054382,-1.04816314280968,3.60472646098974e-09
18054396,LOC18054396,-1.12420181684273,0.00236864516801158
18054865,LOC18054865,1.83532978468553,9.56248724268321e-14
18054866,LOC18054866,2.19493103885485,0.000344939774655599
18054867,LOC18054867,1.38287901175228,9.05103015884991e-06
18054871,LOC18054871,1.60739141211922,2.05032764277846e-08
18055392,LOC18055392,1.80306235298056,0.00628509193932378
18055473,LOC18055473,1.05855472695839,0.0308073119089898
112095436,LOC112095436,1.83048300379453,0.00362388001970084
18054853,LOC18054853,1.98902851508396,1.82435300009012e-14
18055681,LOC18055681,2.02277966965016,0.00290523119221973
18055690,LOC18055690,-3.74240540986385,3.3717500328384e-07
18055693,LOC18055693,1.12287759336293,0.0309663922007614
18054824,LOC18054824,1.22331973088619,0.000420818101895309
18054833,LOC18054833,-1.87044010443344,7.07939489908758e-07
18054839,LOC18054839,1.76163241042284,4.88106269900294e-05
18055655,LOC18055655,1.34543830915851,0.000453611472457397
18055776,LOC18055776,-1.38529442125032,0.00121762372193251
18055842,LOC18055842,1.31618656753003,7.34317459885659e-12
18055849,LOC18055849,-2.60283673535871,2.53694696169439e-09
18055889,LOC18055889,3.70997901088684,1.07127148901815e-16
18055895,LOC18055895,1.19905937001513,0.012577296645979
18055899,LOC18055899,-1.10119124646719,0.0134016836861739
18055901,LOC18055901,1.12188412571062,0.00214878955263149
18055733,LOC18055733,1.89027487105802,0.000140211901662906
18055959,LOC18055959,-1.73424514752694,0.028125303835807
18055944,LOC18055944,1.34261178961038,0.0209393447177526
18055947,LOC18055947,1.09502417090659,3.19057352173157e-06
18055428,LOC18055428,-3.90834587225011,0.0363186579933818
18056165,LOC18056165,-1.02214265908459,0.0297272428604216
18056158,LOC18056158,1.30556163009846,0.048644851531409
18054420,LOC18054420,1.17508066821848,5.54046437011816e-06
18054496,LOC18054496,2.96343723591966,0.0192205382706389
112095794,LOC112095794,4.92345175083213,2.31908003150126e-102
112101584,LOC112101584,5.41934738376909,0.0428607587449786
18056092,LOC18056092,-1.17070515901924,0.0389700251805168
18056093,LOC18056093,2.20977641124792,2.0765828524602e-21
18056137,LOC18056137,2.32754175093853,0.00446734567815886
18053694,LOC18053694,-1.67049914181444,3.67367439347311e-08
18054003,LOC18054003,1.73562987467291,0.00116286040697805
18054004,LOC18054004,1.32175243450881,2.3315493760685e-20
18054015,LOC18054015,-4.75141188370183,9.8012144635799e-09
18054023,LOC18054023,1.59308730308474,8.28266169269588e-05
18054028,LOC18054028,2.47737549038478,8.19823074738577e-29
18054083,LOC18054083,-1.23342368502557,0.00448062909192064
18053699,LOC18053699,2.64794080144172,0.000805049208388792
18054206,LOC18054206,2.91320784360838,5.76289107477298e-13
18054214,LOC18054214,-1.3912807535689,0.000751520122754523
18054174,LOC18054174,-1.50437693156168,0.000468922761564951
18054181,LOC18054181,1.08731186536527,5.98275970690274e-06
18054182,LOC18054182,1.15009800405889,0.0129169632561082
18054549,LOC18054549,-1.45435195822978,0.0121624481061905
18054337,LOC18054337,1.15814097103624,2.39342138405692e-07
18053905,LOC18053905,-1.20917204805317,0.0232120972416169
18053914,LOC18053914,-2.88698688810753,7.66019883436365e-07
18053915,LOC18053915,1.33209898949662,0.00498587526202989
18054403,LOC18054403,1.89188555440027,0.0209017999907069
18054405,LOC18054405,-1.22267062469064,0.0318728655764202
18054408,LOC18054408,-1.03968290217691,0.00359978869234311
18054415,LOC18054415,1.41529707862062,6.59426142829831e-05
18054749,LOC18054749,-3.12271603879061,0.00178975858965207
112095527,LOC112095527,-1.9223206117488,0.00694309663298363
112095890,LOC112095890,-7.58963754676349,1.30304439168184e-05
18054580,LOC18054580,3.0672760420515,2.30138087424275e-24
112095727,LOC112095727,-1.3513330084904,7.43626909928784e-05
18054682,LOC18054682,1.2668297079059,3.20781424464052e-07
18054686,LOC18054686,1.01078730932914,4.87588453643127e-07
112095812,LOC112095812,-2.55017826898227,0.00269077223981648
18054699,LOC18054699,-2.6317913910426,0.00155638026905756
18054703,LOC18054703,-2.00078779036576,0.0191787362814265
18054707,LOC18054707,-1.11505552659884,0.00666603195103709
18054446,LOC18054446,-1.65801464360427,0.00416132741282921
18054916,LOC18054916,1.59191453966275,2.52403697966132e-07
18054917,LOC18054917,2.43436009237186,2.7742622329454e-21
18054923,LOC18054923,-1.55243598853918,0.000779743693601703
18055405,LOC18055405,1.49997102126034,0.00158072914291408
18055413,LOC18055413,1.61209994822416,6.3496177238802e-09
112095418,LOC112095418,-1.85306106997495,4.90195038002764e-05
18055212,LOC18055212,-3.98782251201502,0.0301423136854454
18054952,LOC18054952,-2.10234478457069,0.000882524478739624
18055281,LOC18055281,-2.3204238464057,1.61465643179333e-05
18054888,LOC18054888,-1.15287651385984,2.16716512046301e-14
18054889,LOC18054889,-1.80479446979181,2.69561544770392e-07
18055116,LOC18055116,-6.57965544957611,2.60055971993958e-07
18055141,LOC18055141,-1.02963595687314,2.15888298389685e-09
112095764,LOC112095764,1.24827431498217,0.0223627347055609
18055147,LOC18055147,2.18554859987923,0.00326367119750005
18055186,LOC18055186,-1.60132816283223,0.000531697597723727
18055198,LOC18055198,1.34264121501573,0.0338103198060208
18055199,LOC18055199,-1.22558692965981,5.59815428053098e-05
18054366,LOC18054366,1.39461967723822,0.000340233212333336
18054367,LOC18054367,-1.03724991858561,0.0195861104225111
18054709,LOC18054709,1.26994600485789,0.00137671168175252
18055225,LOC18055225,-1.01098592532006,6.76738866029362e-10
18055229,LOC18055229,1.7010395830727,4.73342467352531e-08
18055230,LOC18055230,1.77361036272981,4.48522604027178e-07
18054820,LOC18054820,2.96539268001114,6.69329375078023e-10
18055556,LOC18055556,-2.72182860793588,0.0482975818766932
18055562,LOC18055562,1.37038340397877,0.000160659336586093
18055376,LOC18055376,5.83032338777076,1.29394753527292e-85
18054641,LOC18054641,3.55538027227374,1.35709721500324e-14
18054743,LOC18054743,-3.18067188825796,0.0145466003596951
18054745,LOC18054745,-2.41661918149983,9.60680676651748e-09
18055586,LOC18055586,-2.34211744515736,1.40530342293763e-13
18055591,LOC18055591,2.51430008201225,0.0038902241844557
18055906,LOC18055906,-1.03676593713943,0.000184390729262523
18055908,LOC18055908,1.75602970805779,0.0153914691500845
18055909,LOC18055909,-1.02898170278945,0.000164853701181704
18055307,LOC18055307,-1.3732981549113,4.12322122877364e-08
18055318,LOC18055318,-1.04228648868383,0.0169273653529901
18055743,LOC18055743,-1.3906140447057,0.00410207115789953
18055749,LOC18055749,1.8334107136129,9.66311332626978e-05
18055768,LOC18055768,-1.12058161418642,0.000649909823286014
18055771,LOC18055771,-1.09784134374572,6.20772597580855e-07
18055818,LOC18055818,1.13864078107066,1.86948978629965e-24
18055808,LOC18055808,-1.83163948729285,0.00273925455290545
18055925,LOC18055925,2.24943862734906,0.0031861516106873
18055507,LOC18055507,-1.01671172253728,3.54004987584634e-06
18054996,LOC18054996,1.35329309366392,6.78634181683799e-05
18056111,LOC18056111,-1.38905724416404,4.79154489363908e-07
18056028,LOC18056028,-1.85643045804532,0.00302416014173531
18056023,LOC18056023,-5.2103282188583,0.0492470981453782
18056003,LOC18056003,-1.1018667871511,0.0420461622806381
18054124,LOC18054124,1.188683385539,0.00679664555423295
112095569,LOC112095569,7.82934575098547,0.00032256233142344
18054143,LOC18054143,4.02862110318684,2.16017469972031e-06
18054144,LOC18054144,3.01841031825047,4.42092920422903e-12
18054145,LOC18054145,3.99200840814261,5.18033655482546e-10
112101622,LOC112101622,2.25620910934982,0.013596287481912
18054146,LOC18054146,1.91588689825903,0.027197250484887
