"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005618","CC","GO:0005618","cell wall","79/2175","168/7428",6.83239981921331e-07,2.43233433563994e-05,2.25828794024524e-05,"LOC18055588/LOC18054156/LOC18054144/LOC18054151/LOC18054158/LOC18051305/LOC18052027/LOC18052688/LOC18050660/LOC18050608/LOC18051434/LOC18051741/LOC18051742/LOC18051422/LOC18051423/LOC18051429/LOC18051430/LOC18051421/LOC18051426/LOC18051427/LOC18051428/LOC18051432/LOC18051744/LOC18051747/LOC18052474/LOC18048144/LOC18049993/LOC18046543/LOC18046515/LOC18049414/LOC18049415/LOC18046237/LOC18046953/LOC18044285/LOC18044426/LOC18044847/LOC18044063/LOC18043997/LOC18042366/LOC18042376/LOC18042393/LOC18042395/LOC18041552/LOC18041971/LOC18041545/LOC18041518/LOC18040742/LOC18040741/LOC18041313/LOC18042520/LOC18038946/LOC18038276/LOC18039806/LOC18037502/LOC18036699/LOC18036303/LOC18036066/LOC18034411/LOC18033194/LOC18032959/LOC18031716/LOC18031976/LOC18032464/LOC18051079/LOC18051433/LOC18051739/LOC18050139/LOC18050140/LOC18050141/LOC18050142/LOC18050143/LOC18049470/LOC18049411/LOC18049412/LOC18049538/LOC18047051/LOC18048043/LOC18043783/LOC18032872",79
"GO:0030312","CC","GO:0030312","external encapsulating structure","79/2175","168/7428",6.83239981921331e-07,2.43233433563994e-05,2.25828794024524e-05,"LOC18055588/LOC18054156/LOC18054144/LOC18054151/LOC18054158/LOC18051305/LOC18052027/LOC18052688/LOC18050660/LOC18050608/LOC18051434/LOC18051741/LOC18051742/LOC18051422/LOC18051423/LOC18051429/LOC18051430/LOC18051421/LOC18051426/LOC18051427/LOC18051428/LOC18051432/LOC18051744/LOC18051747/LOC18052474/LOC18048144/LOC18049993/LOC18046543/LOC18046515/LOC18049414/LOC18049415/LOC18046237/LOC18046953/LOC18044285/LOC18044426/LOC18044847/LOC18044063/LOC18043997/LOC18042366/LOC18042376/LOC18042393/LOC18042395/LOC18041552/LOC18041971/LOC18041545/LOC18041518/LOC18040742/LOC18040741/LOC18041313/LOC18042520/LOC18038946/LOC18038276/LOC18039806/LOC18037502/LOC18036699/LOC18036303/LOC18036066/LOC18034411/LOC18033194/LOC18032959/LOC18031716/LOC18031976/LOC18032464/LOC18051079/LOC18051433/LOC18051739/LOC18050139/LOC18050140/LOC18050141/LOC18050142/LOC18050143/LOC18049470/LOC18049411/LOC18049412/LOC18049538/LOC18047051/LOC18048043/LOC18043783/LOC18032872",79
"GO:0009522","CC","GO:0009522","photosystem I","19/2175","26/7428",4.76865140622563e-06,0.000141469991718027,0.000131347065048671,"LOC18054549/LOC18055495/LOC18055368/LOC18052032/LOC18053261/LOC18053263/LOC18045785/LOC18048155/LOC18044075/LOC18044863/LOC18043590/LOC18041475/LOC18041631/LOC18041202/LOC18038877/LOC18037749/LOC18034139/LOC18035158/LOC18035077",19
"GO:0034357","CC","GO:0034357","photosynthetic membrane","46/2175","104/7428",0.000790319718940928,0.0200967014244979,0.018658676071237,"LOC18055287/LOC18053775/LOC18054549/LOC18054593/LOC18055495/LOC18055368/LOC18055915/LOC18053776/LOC18051968/LOC18052032/LOC18052694/LOC18051773/LOC18053261/LOC18053263/LOC18048643/LOC18045777/LOC18045785/LOC18046168/LOC18048155/LOC18046011/LOC18046531/LOC18044075/LOC18045520/LOC18044863/LOC18043581/LOC18043590/LOC18044560/LOC18045586/LOC18045619/LOC18041475/LOC18042579/LOC18041631/LOC18040285/LOC18040979/LOC18041202/LOC18043060/LOC18038877/LOC18039809/LOC18036420/LOC18037749/LOC18034139/LOC18035158/LOC18034566/LOC18035077/LOC18035570/LOC18034214",46
"GO:0005911","CC","GO:0005911","cell-cell junction","33/2175","73/7428",0.00270758589064862,0.0401625240446213,0.0372886828799854,"LOC18053967/LOC18055560/LOC18055832/LOC18055701/LOC18053780/LOC18052270/LOC18053068/LOC18050660/LOC18051029/LOC18046053/LOC18047068/LOC18049236/LOC18044269/LOC18043349/LOC18045562/LOC18043805/LOC18042520/LOC18038537/LOC18038768/LOC18038673/LOC18039124/LOC18038513/LOC18036109/LOC18037183/LOC18033990/LOC18034882/LOC18033811/LOC18032851/LOC18031956/LOC18031913/LOC18033440/LOC18031377/LOC18031874",33
"GO:0009506","CC","GO:0009506","plasmodesma","33/2175","73/7428",0.00270758589064862,0.0401625240446213,0.0372886828799854,"LOC18053967/LOC18055560/LOC18055832/LOC18055701/LOC18053780/LOC18052270/LOC18053068/LOC18050660/LOC18051029/LOC18046053/LOC18047068/LOC18049236/LOC18044269/LOC18043349/LOC18045562/LOC18043805/LOC18042520/LOC18038537/LOC18038768/LOC18038673/LOC18039124/LOC18038513/LOC18036109/LOC18037183/LOC18033990/LOC18034882/LOC18033811/LOC18032851/LOC18031956/LOC18031913/LOC18033440/LOC18031377/LOC18031874",33
"GO:0030054","CC","GO:0030054","cell junction","33/2175","73/7428",0.00270758589064862,0.0401625240446213,0.0372886828799854,"LOC18053967/LOC18055560/LOC18055832/LOC18055701/LOC18053780/LOC18052270/LOC18053068/LOC18050660/LOC18051029/LOC18046053/LOC18047068/LOC18049236/LOC18044269/LOC18043349/LOC18045562/LOC18043805/LOC18042520/LOC18038537/LOC18038768/LOC18038673/LOC18039124/LOC18038513/LOC18036109/LOC18037183/LOC18033990/LOC18034882/LOC18033811/LOC18032851/LOC18031956/LOC18031913/LOC18033440/LOC18031377/LOC18031874",33
"GO:0055044","CC","GO:0055044","symplast","33/2175","73/7428",0.00270758589064862,0.0401625240446213,0.0372886828799854,"LOC18053967/LOC18055560/LOC18055832/LOC18055701/LOC18053780/LOC18052270/LOC18053068/LOC18050660/LOC18051029/LOC18046053/LOC18047068/LOC18049236/LOC18044269/LOC18043349/LOC18045562/LOC18043805/LOC18042520/LOC18038537/LOC18038768/LOC18038673/LOC18039124/LOC18038513/LOC18036109/LOC18037183/LOC18033990/LOC18034882/LOC18033811/LOC18032851/LOC18031956/LOC18031913/LOC18033440/LOC18031377/LOC18031874",33
"GO:0070161","CC","GO:0070161","anchoring junction","33/2175","73/7428",0.00270758589064862,0.0401625240446213,0.0372886828799854,"LOC18053967/LOC18055560/LOC18055832/LOC18055701/LOC18053780/LOC18052270/LOC18053068/LOC18050660/LOC18051029/LOC18046053/LOC18047068/LOC18049236/LOC18044269/LOC18043349/LOC18045562/LOC18043805/LOC18042520/LOC18038537/LOC18038768/LOC18038673/LOC18039124/LOC18038513/LOC18036109/LOC18037183/LOC18033990/LOC18034882/LOC18033811/LOC18032851/LOC18031956/LOC18031913/LOC18033440/LOC18031377/LOC18031874",33
"GO:0042651","CC","GO:0042651","thylakoid membrane","41/2175","96/7428",0.00329521050124635,0.0451190360939884,0.0418905302587592,"LOC18055287/LOC18054549/LOC18054593/LOC18055495/LOC18055368/LOC18055915/LOC18053776/LOC18051968/LOC18052032/LOC18052694/LOC18051773/LOC18053261/LOC18053263/LOC18045777/LOC18045785/LOC18046168/LOC18048155/LOC18046011/LOC18046531/LOC18044075/LOC18045520/LOC18044863/LOC18043581/LOC18043590/LOC18045586/LOC18045619/LOC18041475/LOC18042579/LOC18041631/LOC18040285/LOC18040979/LOC18041202/LOC18043060/LOC18038877/LOC18039809/LOC18036420/LOC18037749/LOC18035158/LOC18034566/LOC18035570/LOC18034214",41
"GO:0046906","MF","GO:0046906","tetrapyrrole binding","144/2921","303/9150",6.36208368210874e-09,2.52574722179717e-06,2.31713784632592e-06,"LOC18054669/LOC18054829/LOC18054424/LOC18056133/LOC18056142/LOC18054549/LOC18054887/LOC18055120/LOC18055116/LOC18055368/LOC18052498/LOC18052501/LOC18052503/LOC18053375/LOC18053379/LOC18050569/LOC18052609/LOC18050450/LOC18051020/LOC18052032/LOC18052392/LOC18053261/LOC18053263/LOC18050706/LOC18050743/LOC18050357/LOC18048646/LOC18047714/LOC18045934/LOC18045785/LOC18048151/LOC18048154/LOC18048155/LOC18049866/LOC18049870/LOC18046264/LOC18047393/LOC18048076/LOC18046042/LOC18046306/LOC18048476/LOC18046916/LOC18045476/LOC18044075/LOC18044077/LOC18045385/LOC18045386/LOC18045387/LOC18044013/LOC18044430/LOC18044431/LOC18044432/LOC18043919/LOC18044863/LOC18045736/LOC18044393/LOC18044645/LOC18045507/LOC18044579/LOC18044580/LOC18044593/LOC18044337/LOC18043590/LOC18043324/LOC18045694/LOC18045695/LOC18044918/LOC18044349/LOC18043188/LOC18041475/LOC18040739/LOC18041363/LOC18042868/LOC18041531/LOC18042779/LOC18042767/LOC18043036/LOC18042343/LOC18041814/LOC18042520/LOC18043046/LOC18042041/LOC18041202/LOC18040363/LOC18040453/LOC18038877/LOC18039876/LOC18039463/LOC18037897/LOC18038860/LOC18036838/LOC18035923/LOC18037868/LOC18037787/LOC18037059/LOC18037541/LOC18035834/LOC18036678/LOC18036699/LOC18036987/LOC18036422/LOC18036008/LOC18036030/LOC18037857/LOC18037858/LOC18036100/LOC18037047/LOC18033849/LOC18033641/LOC18035522/LOC18034124/LOC18033714/LOC18034033/LOC18035202/LOC18035409/LOC18035229/LOC18035278/LOC18033809/LOC18033733/LOC18035355/LOC18035157/LOC18035158/LOC18034223/LOC18033718/LOC18035645/LOC18032820/LOC18032926/LOC18033231/LOC18033563/LOC18031421/LOC18033227/LOC18031315/LOC18031740/LOC18052465/LOC18052121/LOC18052123/LOC18052997/LOC18047712/LOC18043663/LOC18043231/LOC18044098/LOC18042946/LOC18034519/LOC18032359",144
"GO:0016798","MF","GO:0016798","hydrolase activity, acting on glycosyl bonds","132/2921","281/9150",6.54965589580172e-08,1.30010669531664e-05,1.19272681049863e-05,"LOC18054465/LOC18054861/LOC18056170/LOC18054421/LOC18054420/LOC18056131/LOC18054218/LOC18054346/LOC18055908/LOC18055808/LOC18055871/LOC18055521/LOC18054156/LOC18054151/LOC18054158/LOC18052881/LOC18050938/LOC18050517/LOC18052672/LOC18050607/LOC18050608/LOC18051326/LOC18050865/LOC18052665/LOC18050636/LOC18047950/LOC18049207/LOC18048123/LOC18048144/LOC18047041/LOC18047684/LOC18047119/LOC18046848/LOC18048466/LOC18045946/LOC18049441/LOC18048543/LOC18047288/LOC18047673/LOC18047675/LOC18047125/LOC18048213/LOC18047842/LOC18047847/LOC18047597/LOC18046073/LOC18046926/LOC18047440/LOC18050078/LOC18049816/LOC18046959/LOC18046689/LOC18044259/LOC18044344/LOC18043349/LOC18044365/LOC18044238/LOC18045134/LOC18043487/LOC18044063/LOC18043997/LOC18045113/LOC18044657/LOC18043266/LOC18044658/LOC18043267/LOC18041545/LOC18041989/LOC18040339/LOC18041518/LOC18041937/LOC18042916/LOC18042624/LOC18042281/LOC18041502/LOC18042504/LOC18042730/LOC18041032/LOC18042440/LOC18040789/LOC18041697/LOC18042626/LOC18041832/LOC18038435/LOC18038155/LOC18039515/LOC18040076/LOC18038468/LOC18037118/LOC18036428/LOC18037713/LOC18037502/LOC18037733/LOC18037093/LOC18037745/LOC18036645/LOC18035978/LOC18037571/LOC18034655/LOC18034517/LOC18033974/LOC18034993/LOC18034174/LOC18034941/LOC18035312/LOC18035044/LOC18035546/LOC18035112/LOC18034912/LOC18035532/LOC18031298/LOC18031389/LOC18033194/LOC18032416/LOC18031716/LOC18033121/LOC18032019/LOC18031667/LOC18031976/LOC18031437/LOC18031352/LOC18032558/LOC18031307/LOC18051079/LOC18049033/LOC18047289/LOC18047848/LOC18049538/LOC18047051/LOC18043783/LOC18041898/LOC18035584",132
"GO:0016168","MF","GO:0016168","chlorophyll binding","14/2921","15/9150",1.17862760321224e-06,0.000111188918594881,0.000102005477485957,"LOC18054549/LOC18055368/LOC18052032/LOC18053261/LOC18053263/LOC18045785/LOC18048155/LOC18044075/LOC18044863/LOC18043590/LOC18041475/LOC18041202/LOC18038877/LOC18035158",14
